state,action,reward,next_state
"[40.00796890258789, 17.851057052612305, 4.347548007965088]",-17.851057052612305,20.99116205101174,"[22.156911849975586, 45.192840576171875, 4.673367023468018]"
"[22.156911849975586, 45.192840576171875, 4.673367023468018]",0.0,-13.72516978021302,"[22.156911849975586, 44.275848388671875, 3.248464822769165]"
"[22.156911849975586, 44.275848388671875, 3.248464822769165]",0.0,-16.91553799760747,"[22.156911849975586, 71.57926940917969, 3.321790933609009]"
"[22.156911849975586, 71.57926940917969, 3.321790933609009]",0.0,-31.89862343560202,"[22.156911849975586, 102.14887237548828, 3.3623931407928467]"
"[22.156911849975586, 102.14887237548828, 3.3623931407928467]",0.0,-37.36319038261539,"[22.156911849975586, 108.20128631591797, 3.6569504737854004]"
"[22.156911849975586, 108.20128631591797, 3.6569504737854004]",0.0,-35.78908403171568,"[22.156911849975586, 136.5261688232422, 3.500749349594116]"
"[22.156911849975586, 136.5261688232422, 3.500749349594116]",0.0,-36.254966450084446,"[22.156911849975586, 91.99061584472656, 2.8680882453918457]"
"[22.156911849975586, 91.99061584472656, 2.8680882453918457]",50.0,-29.839128624113314,"[72.15691375732422, 77.01691436767578, 2.7270095348358154]"
"[72.15691375732422, 77.01691436767578, 2.7270095348358154]",50.0,-18.579608466600966,"[100.0, 75.56683349609375, 2.7813925743103027]"
"[100.0, 75.56683349609375, 2.7813925743103027]",-75.56683349609375,119.02016703145713,"[24.43316650390625, 57.51237869262695, 1.2768150568008423]"
"[24.43316650390625, 57.51237869262695, 1.2768150568008423]",50.0,-13.268919681661107,"[74.43316650390625, 34.91996765136719, 3.72445011138916]"
"[74.43316650390625, 34.91996765136719, 3.72445011138916]",-34.91996765136719,128.9376898091052,"[39.51319885253906, -11.97518253326416, 6.428409576416016]"
"[50.0, 8.710049629211426, 5.635115623474121]",-8.710049629211426,96.5038976663941,"[41.28995132446289, -15.330122947692871, 4.81990909576416]"
"[41.28995132446289, -15.330122947692871, 4.81990909576416]",15.330122947692871,0.0,"[56.62007522583008, -1.6755064725875854, 5.022493839263916]"
"[56.62007522583008, -1.6755064725875854, 5.022493839263916]",1.6755064725875854,-1.61831035631382,"[58.29558181762695, -0.9906184077262878, 7.620789527893066]"
"[58.29558181762695, -0.9906184077262878, 7.620789527893066]",-29.147790908813477,98.01419983011874,"[29.147790908813477, 27.52825164794922, 8.17100715637207]"
"[29.147790908813477, 27.52825164794922, 8.17100715637207]",-1.6195392608642578,-4.879190679193969,"[27.52825164794922, 22.493871688842773, 8.173430442810059]"
"[27.52825164794922, 22.493871688842773, 8.173430442810059]",-5.034379959106445,-17.140416628920114,"[22.493871688842773, 67.10010528564453, 6.8852763175964355]"
"[22.493871688842773, 67.10010528564453, 6.8852763175964355]",0.0,-26.018127086577703,"[22.493871688842773, 94.24718475341797, 7.247933864593506]"
"[22.493871688842773, 94.24718475341797, 7.247933864593506]",0.0,-34.596423174523345,"[22.493871688842773, 84.70347595214844, 8.919424057006836]"
"[22.493871688842773, 84.70347595214844, 8.919424057006836]",0.0,-31.42715307166497,"[22.493871688842773, 85.88430786132812, 8.045578002929688]"
"[22.493871688842773, 85.88430786132812, 8.045578002929688]",0.0,-10.909596225691754,"[22.493871688842773, 33.38856887817383, 6.944934844970703]"
"[22.493871688842773, 33.38856887817383, 6.944934844970703]",0.0,-9.367050239138317,"[22.493871688842773, 37.82511901855469, 6.6549391746521]"
"[22.493871688842773, 37.82511901855469, 6.6549391746521]",0.0,-8.37160014386832,"[22.493871688842773, 23.730798721313477, 4.007967472076416]"
"[22.493871688842773, 23.730798721313477, 4.007967472076416]",0.0,-6.166325119604699,"[22.493871688842773, 43.48665237426758, 4.923580169677734]"
"[22.493871688842773, 43.48665237426758, 4.923580169677734]",0.0,-17.011441584992383,"[22.493871688842773, 56.69503402709961, 3.516225576400757]"
"[22.493871688842773, 56.69503402709961, 3.516225576400757]",0.0,-21.494246749882336,"[22.493871688842773, 73.95248413085938, 3.2103271484375]"
"[22.493871688842773, 73.95248413085938, 3.2103271484375]",0.0,-27.582453944478374,"[22.493871688842773, 95.1832046508789, 2.5763072967529297]"
"[22.493871688842773, 95.1832046508789, 2.5763072967529297]",50.0,-38.28165810516501,"[72.4938735961914, 113.68738555908203, 1.7314077615737915]"
"[72.4938735961914, 113.68738555908203, 1.7314077615737915]",50.0,-33.61719344624712,"[100.0, 131.82557678222656, 3.0023574829101562]"
"[100.0, 131.82557678222656, 3.0023574829101562]",0.0,-34.631954988713076,"[100.0, 93.63639068603516, 2.3936767578125]"
"[100.0, 93.63639068603516, 2.3936767578125]",-93.63639068603516,42.59124797769482,"[6.363609313964844, 101.83036041259766, 1.4824036359786987]"
"[6.363609313964844, 101.83036041259766, 1.4824036359786987]",50.0,-20.636457125273072,"[56.363609313964844, 81.89375305175781, 0.6340678334236145]"
"[56.363609313964844, 81.89375305175781, 0.6340678334236145]",50.0,-15.358481858735447,"[100.0, 51.67557144165039, 1.8940736055374146]"
"[100.0, 51.67557144165039, 1.8940736055374146]",-51.67557144165039,113.24588310491677,"[48.32442855834961, 30.429210662841797, 4.090057373046875]"
"[48.32442855834961, 30.429210662841797, 4.090057373046875]",-30.429210662841797,63.31259804725381,"[17.895217895507812, 4.72852087020874, 4.680784702301025]"
"[50.0, -8.79419994354248, 6.729660987854004]",8.79419994354248,0.0,"[58.7942008972168, 6.291922569274902, 5.428649425506592]"
"[58.7942008972168, 6.291922569274902, 5.428649425506592]",-6.291922569274902,33.55261410787406,"[52.50227737426758, -11.950136184692383, 6.997124195098877]"
"[52.50227737426758, -11.950136184692383, 6.997124195098877]",-26.25113868713379,270.0849648341076,"[26.25113868713379, 7.588201999664307, 6.109962463378906]"
"[26.25113868713379, 7.588201999664307, 6.109962463378906]",-7.588201999664307,1.0790415782753082,"[18.66293716430664, -8.586752891540527, 9.744632720947266]"
"[18.66293716430664, -8.586752891540527, 9.744632720947266]",-9.33146858215332,-3.0194375062967467,"[9.33146858215332, 26.09449005126953, 6.138715744018555]"
"[9.33146858215332, 26.09449005126953, 6.138715744018555]",0.0,-21.61734633459275,"[9.33146858215332, 72.6902847290039, 8.32989501953125]"
"[9.33146858215332, 72.6902847290039, 8.32989501953125]",0.0,-28.486878817553368,"[9.33146858215332, 87.15901184082031, 9.66882038116455]"
"[9.33146858215332, 87.15901184082031, 9.66882038116455]",0.0,-30.21657955766854,"[9.33146858215332, 104.67943572998047, 7.314025402069092]"
"[9.33146858215332, 104.67943572998047, 7.314025402069092]",0.0,-29.950778171976538,"[9.33146858215332, 105.33428192138672, 8.073383331298828]"
"[9.33146858215332, 105.33428192138672, 8.073383331298828]",0.0,-15.2893552633263,"[9.33146858215332, 54.297080993652344, 4.947703838348389]"
"[9.33146858215332, 54.297080993652344, 4.947703838348389]",0.0,-14.371353504846333,"[9.33146858215332, 54.10809326171875, 5.016497611999512]"
"[9.33146858215332, 54.10809326171875, 5.016497611999512]",0.0,-5.797055841728647,"[9.33146858215332, 21.330224990844727, 6.380141258239746]"
"[9.33146858215332, 21.330224990844727, 6.380141258239746]",0.0,-8.073855700889693,"[9.33146858215332, 50.178035736083984, 3.453070640563965]"
"[9.33146858215332, 50.178035736083984, 3.453070640563965]",0.0,-20.859644554768487,"[9.33146858215332, 28.352205276489258, 2.500624418258667]"
"[9.33146858215332, 28.352205276489258, 2.500624418258667]",50.0,-25.36752956281119,"[59.33146667480469, 65.14237976074219, 4.390846252441406]"
"[59.33146667480469, 65.14237976074219, 4.390846252441406]",0.0,-27.841990783397375,"[59.33146667480469, 91.08319091796875, 2.822125196456909]"
"[59.33146667480469, 91.08319091796875, 2.822125196456909]",50.0,-34.827982196148014,"[100.0, 107.35858154296875, 1.3108206987380981]"
"[100.0, 107.35858154296875, 1.3108206987380981]",0.0,-35.118458179608815,"[100.0, 120.59835052490234, 1.773794174194336]"
"[100.0, 120.59835052490234, 1.773794174194336]",0.0,-30.589954731473835,"[100.0, 115.8262710571289, 1.9973500967025757]"
"[100.0, 115.8262710571289, 1.9973500967025757]",0.0,-31.4486439646616,"[100.0, 92.33247375488281, 2.2883501052856445]"
"[100.0, 92.33247375488281, 2.2883501052856445]",-92.33247375488281,77.708201227264,"[7.6675262451171875, 63.31187438964844, 2.464641571044922]"
"[7.6675262451171875, 63.31187438964844, 2.464641571044922]",50.0,-15.797165448702813,"[57.66752624511719, 49.62776565551758, 3.5287766456604004]"
"[57.66752624511719, 49.62776565551758, 3.5287766456604004]",-49.62776565551758,104.71898446454772,"[8.03976058959961, 32.68045425415039, 6.176119804382324]"
"[8.03976058959961, 32.68045425415039, 6.176119804382324]",0.0,-0.9792145912774599,"[8.03976058959961, -3.8194189071655273, 3.1205670833587646]"
"[50.0, -14.964432716369629, 4.323261737823486]",14.964432716369629,0.0,"[64.96443176269531, 4.782684326171875, 6.834497928619385]"
"[64.96443176269531, 4.782684326171875, 6.834497928619385]",-32.482215881347656,128.74892577915074,"[32.482215881347656, -5.39611291885376, 6.173149585723877]"
"[32.482215881347656, -5.39611291885376, 6.173149585723877]",5.39611291885376,-2.9417647621621748,"[37.87833023071289, 11.500738143920898, 6.745901584625244]"
"[37.87833023071289, 11.500738143920898, 6.745901584625244]",-11.500738143920898,4.688745170313226,"[26.377592086791992, 12.10728931427002, 7.704542636871338]"
"[26.377592086791992, 12.10728931427002, 7.704542636871338]",-13.188796043395996,-3.5086944582748085,"[13.188796043395996, 41.513118743896484, 8.793951034545898]"
"[13.188796043395996, 41.513118743896484, 8.793951034545898]",0.0,-21.763562677798536,"[13.188796043395996, 33.993446350097656, 8.222823143005371]"
"[13.188796043395996, 33.993446350097656, 8.222823143005371]",0.0,-31.274686847432832,"[13.188796043395996, 87.02546691894531, 7.882017612457275]"
"[13.188796043395996, 87.02546691894531, 7.882017612457275]",0.0,-26.083689475971426,"[13.188796043395996, 106.212646484375, 7.899786472320557]"
"[13.188796043395996, 106.212646484375, 7.899786472320557]",0.0,-23.400590091892457,"[13.188796043395996, 97.20720672607422, 8.766423225402832]"
"[13.188796043395996, 97.20720672607422, 8.766423225402832]",0.0,-22.562853964329005,"[13.188796043395996, 52.15864181518555, 5.504689693450928]"
"[13.188796043395996, 52.15864181518555, 5.504689693450928]",0.0,-6.901724577478298,"[13.188796043395996, 50.388763427734375, 5.7241950035095215]"
"[13.188796043395996, 50.388763427734375, 5.7241950035095215]",0.0,-13.085975811668305,"[13.188796043395996, 34.97745132446289, 6.044762134552002]"
"[13.188796043395996, 34.97745132446289, 6.044762134552002]",0.0,-12.648902646618183,"[13.188796043395996, 43.15210723876953, 2.9298808574676514]"
"[13.188796043395996, 43.15210723876953, 2.9298808574676514]",50.0,-14.252236880428535,"[63.18879699707031, 54.60893249511719, 3.7788450717926025]"
"[63.18879699707031, 54.60893249511719, 3.7788450717926025]",-54.60893249511719,20.724319877836596,"[8.579863548278809, 73.73397827148438, 3.7697219848632812]"
"[8.579863548278809, 73.73397827148438, 3.7697219848632812]",0.0,-27.874152811473724,"[8.579863548278809, 91.8384780883789, 1.8105708360671997]"
"[8.579863548278809, 91.8384780883789, 1.8105708360671997]",50.0,-36.73878017958453,"[58.579864501953125, 109.9564208984375, 2.098332643508911]"
"[58.579864501953125, 109.9564208984375, 2.098332643508911]",50.0,-36.926422999153026,"[100.0, 135.63754272460938, 2.2670562267303467]"
"[100.0, 135.63754272460938, 2.2670562267303467]",0.0,-27.368322426169186,"[100.0, 116.88807678222656, 2.836883783340454]"
"[100.0, 116.88807678222656, 2.836883783340454]",0.0,-25.560732185639072,"[100.0, 90.85205841064453, 3.6897828578948975]"
"[100.0, 90.85205841064453, 3.6897828578948975]",-90.85205841064453,44.05104230687364,"[9.147941589355469, 62.80527114868164, 2.248807191848755]"
"[9.147941589355469, 62.80527114868164, 2.248807191848755]",50.0,-16.117674232000002,"[59.14794158935547, 41.52840805053711, 3.276226043701172]"
"[59.14794158935547, 41.52840805053711, 3.276226043701172]",-41.52840805053711,62.170999661034756,"[17.61953353881836, 23.86847686767578, 4.020619869232178]"
"[17.61953353881836, 23.86847686767578, 4.020619869232178]",0.0,0.0,"[17.61953353881836, -11.709024429321289, 3.9267539978027344]"
"[50.0, -1.5518238544464111, 4.765017986297607]",1.5518238544464111,0.0,"[51.551822662353516, 14.108207702636719, 6.513433933258057]"
"[51.551822662353516, 14.108207702636719, 6.513433933258057]",-14.108207702636719,53.683284285506495,"[37.4436149597168, -3.324052095413208, 6.2601318359375]"
"[37.4436149597168, -3.324052095413208, 6.2601318359375]",3.324052095413208,-2.6115406525122666,"[40.76766586303711, -4.076033592224121, 6.64964485168457]"
"[40.76766586303711, -4.076033592224121, 6.64964485168457]",4.076033592224121,-4.209208469460714,"[44.84370040893555, -6.343465328216553, 7.171695709228516]"
"[44.84370040893555, -6.343465328216553, 7.171695709228516]",-22.421850204467773,10.507492639099338,"[22.421850204467773, 29.857620239257812, 8.559532165527344]"
"[22.421850204467773, 29.857620239257812, 8.559532165527344]",0.0,-14.485187738036993,"[22.421850204467773, 62.07307052612305, 9.75524616241455]"
"[22.421850204467773, 62.07307052612305, 9.75524616241455]",0.0,-29.877858236500266,"[22.421850204467773, 73.76786041259766, 8.571112632751465]"
"[22.421850204467773, 73.76786041259766, 8.571112632751465]",0.0,-22.870183360816856,"[22.421850204467773, 100.02173614501953, 6.555436611175537]"
"[22.421850204467773, 100.02173614501953, 6.555436611175537]",0.0,-20.434984832422888,"[22.421850204467773, 94.44554901123047, 8.728901863098145]"
"[22.421850204467773, 94.44554901123047, 8.728901863098145]",0.0,-19.53071966685742,"[22.421850204467773, 55.84482192993164, 6.471580505371094]"
"[22.421850204467773, 55.84482192993164, 6.471580505371094]",0.0,-4.832242653379335,"[22.421850204467773, 38.823448181152344, 6.910289764404297]"
"[22.421850204467773, 38.823448181152344, 6.910289764404297]",0.0,-11.589094810396878,"[22.421850204467773, 44.01926803588867, 5.506786823272705]"
"[22.421850204467773, 44.01926803588867, 5.506786823272705]",0.0,-10.045661550829914,"[22.421850204467773, 36.37028884887695, 6.008791446685791]"
"[22.421850204467773, 36.37028884887695, 6.008791446685791]",0.0,-17.057184977742704,"[22.421850204467773, 52.835166931152344, 3.1161062717437744]"
"[22.421850204467773, 52.835166931152344, 3.1161062717437744]",50.0,-25.913723028886896,"[72.4218521118164, 80.4011459350586, 1.5487219095230103]"
"[72.4218521118164, 80.4011459350586, 1.5487219095230103]",50.0,-25.58784482264463,"[100.0, 95.0101547241211, 1.7777942419052124]"
"[100.0, 95.0101547241211, 1.7777942419052124]",-95.0101547241211,38.27235332471017,"[4.989845275878906, 115.21855163574219, 1.4346394538879395]"
"[4.989845275878906, 115.21855163574219, 1.4346394538879395]",50.0,-34.06077982352442,"[54.989845275878906, 136.4160614013672, 2.245232343673706]"
"[54.989845275878906, 136.4160614013672, 2.245232343673706]",50.0,-40.80298899936187,"[100.0, 112.07588195800781, 1.0936222076416016]"
"[100.0, 112.07588195800781, 1.0936222076416016]",0.0,-27.98560342255216,"[100.0, 97.39000701904297, 0.3430555462837219]"
"[100.0, 97.39000701904297, 0.3430555462837219]",-97.39000701904297,114.33128871815381,"[2.6099929809570312, 55.42842483520508, 3.0245039463043213]"
"[2.6099929809570312, 55.42842483520508, 3.0245039463043213]",50.0,-14.180215494829147,"[52.60999298095703, 52.263702392578125, 2.139549970626831]"
"[52.60999298095703, 52.263702392578125, 2.139549970626831]",50.0,-11.898681835940105,"[100.0, 17.365869522094727, 3.953751802444458]"
"[100.0, 17.365869522094727, 3.953751802444458]",-17.365869522094727,67.26826305899978,"[82.6341323852539, -7.918704509735107, 5.729310035705566]"
"[50.0, -4.61339807510376, 4.08880615234375]",4.61339807510376,-0.2892458222518282,"[54.613399505615234, 2.711193799972534, 4.471419334411621]"
"[54.613399505615234, 2.711193799972534, 4.471419334411621]",-2.711193799972534,23.317987403158355,"[51.90220642089844, -2.4941272735595703, 5.870166301727295]"
"[51.90220642089844, -2.4941272735595703, 5.870166301727295]",2.4941272735595703,-2.712151208440382,"[54.396331787109375, 8.887689590454102, 8.429486274719238]"
"[54.396331787109375, 8.887689590454102, 8.429486274719238]",-27.198165893554688,43.286730553336355,"[27.198165893554688, 19.56681251525879, 7.337672710418701]"
"[27.198165893554688, 19.56681251525879, 7.337672710418701]",-7.631353378295898,-1.8049553129963378,"[19.56681251525879, 34.40534973144531, 8.503320693969727]"
"[19.56681251525879, 34.40534973144531, 8.503320693969727]",0.0,-21.776327765130862,"[19.56681251525879, 65.28932189941406, 7.934239387512207]"
"[19.56681251525879, 65.28932189941406, 7.934239387512207]",0.0,-25.17230361248773,"[19.56681251525879, 91.19994354248047, 8.998774528503418]"
"[19.56681251525879, 91.19994354248047, 8.998774528503418]",0.0,-30.23596731084364,"[19.56681251525879, 103.32537078857422, 7.614939212799072]"
"[19.56681251525879, 103.32537078857422, 7.614939212799072]",0.0,-28.294977416032488,"[19.56681251525879, 89.92244720458984, 7.486824035644531]"
